,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s,time_signature,popularity,release_date,explicit,release_year,virality
0,0.10989211552940889,-0.39914818507760635,7,0.44703506488162864,1,0.0353,-0.626147269824774,-0.2258151852612857,-0.612151351374571,-0.6885190779733479,0.0004273976557443269,-0.45034674834160904,3,-0.7872624699118144,1983-01-01,0,1983.0,0
1,0.3125244535039687,0.9612650693676859,9,0.7829088966529181,1,0.145,0.04001219875828003,-0.2258151852612857,0.7759184828411652,0.8801221751222521,0.5183885369085343,-1.035873360489281,4,-0.7872624699118144,1997-06-04,0,1997.0,0
2,1.1622729675908317,-0.8333226279856784,9,-1.5705942407142868,1,0.0329,0.9007429972740082,-0.026840874649854744,-0.660015828416493,-0.5350650423444303,-0.6582108205748473,-0.08434292747604975,4,-0.7872624699118144,2009-01-01,0,2009.0,0
3,-0.1646420197909625,0.8696060203093151,0,-0.21993996872459085,1,0.041,1.0359535824814599,-0.22525183412671504,0.35180286348236317,1.7752707162909367,-1.4889664561394889,0.1468814521598287,4,-0.7872624699118144,2018-12-18,0,2018.0,0
4,-2.3805246834482436,-0.6982461346365003,3,-0.7884795098933982,1,0.0377,1.0458470399356636,-0.2258151852612857,-0.6472923598357289,-1.8228001579970956,-1.1858588018158633,-0.40068331921384287,3,-0.7872624699118144,2014-03-07,0,2014.0,0
5,-0.21039770901102436,-1.6534299090342586,2,0.5469620041741525,1,0.039,0.5181959757114624,-0.2258151852612857,-0.3267821274917201,0.4027096198322869,0.7798662336218601,-0.011127256820958508,4,-0.7872624699118144,2023-06-02,0,2023.0,0
6,-0.35420130370264674,0.42578325644773,5,-0.2873533665756664,0,0.0805,0.6633000183731175,-0.2257354317721764,-0.29648815468037704,-0.48391369713479143,-0.9212974045388119,1.2537622715342016,4,-0.6259574482270782,1994-01-01,0,1994.0,0
7,0.7243256564845251,-0.2833683336354537,2,0.12398767606430504,1,0.0306,-1.1066395201839372,-0.2258151852612857,-0.6842510066655674,-0.19405607428016966,-0.21315238486666424,-0.6153863479893087,4,-0.7550014655748671,2022-10-28,1,2022.0,0
8,0.9857867377420215,1.4726260799038595,1,1.4099131545421277,1,0.239,-0.9885775945637721,-0.2258151852612857,0.6123310296599128,1.0975153922632186,0.5913917959063066,-0.4135028937160575,4,-0.7872624699118144,2021-04-24,0,2021.0,0
9,-0.4195665740170209,-0.8863883932299984,2,-1.3519481317548243,1,0.0302,1.603178476522476,2.4844933255363952,-0.5448987317333895,-0.3389848857074804,1.507217344848518,0.7431407313326106,3,-0.7227404612379199,2018-01-11,0,2018.0,0
10,-0.8052216688718283,1.332725426077925,9,-0.3902631995784151,1,0.0757,-1.1857542016260534,-0.22443956039779922,3.956785628032179,0.4282852924371065,0.4165258628524142,0.5476297981055189,4,-0.7872624699118144,2006-08-31,0,2006.0,0
11,-1.0274635879407,-1.180662182312136,0,0.07566479795866664,1,0.0324,1.989023317236423,-0.22578112216942792,0.7759184828411652,-0.513751981840414,0.0623360383209809,-0.16144670551408005,3,-0.7227404612379199,2012-01-03,0,2012.0,0
12,-1.4719474260784438,-0.5679938017640789,9,-0.46513383170505224,0,0.0345,-1.0997140999659945,0.9696683270543076,0.006451573433053022,-1.6049806796460488,-0.1393111637591836,1.5006757234533141,4,-0.6259574482270782,2018-01-16,0,2018.0,0
13,-1.4719474260784438,-0.5679938017640789,9,-0.46513383170505224,0,0.0345,-1.0997140999659945,0.9696683270543076,0.006451573433053022,-1.6049806796460488,-0.1393111637591836,1.5006757234533141,4,-0.6259574482270782,2018-01-16,0,2018.0,0
14,-1.4719474260784438,-0.5679938017640789,9,-0.46513383170505224,0,0.0345,-1.0997140999659945,0.9696683270543076,0.006451573433053022,-1.6049806796460488,-0.1393111637591836,1.5006757234533141,4,-0.6259574482270782,2018-01-16,0,2018.0,0
15,-1.4719474260784438,-0.5679938017640789,9,-0.46513383170505224,0,0.0345,-1.0997140999659945,0.9696683270543076,0.006451573433053022,-1.6049806796460488,-0.1393111637591836,1.5006757234533141,4,-0.6259574482270782,2018-01-16,0,2018.0,0
16,1.5348550083827637,0.4306074169244864,9,0.040466652178016586,0,0.0297,-0.5997647166135639,-0.2258151852612857,-0.5873102936692698,1.3276964457065945,0.23086697782548005,0.2235628798751117,4,-0.6904794569009727,2002-06-24,0,2002.0,0
17,1.5348550083827637,0.4306074169244864,9,0.040466652178016586,0,0.0297,-0.5997647166135639,-0.2258151852612857,-0.5873102936692698,1.3276964457065945,0.23086697782548005,0.2235628798751117,4,-0.6904794569009727,2002-06-24,0,2002.0,0
18,1.5348550083827637,0.4306074169244864,9,0.040466652178016586,0,0.0297,-0.5997647166135639,-0.2258151852612857,-0.5873102936692698,1.3276964457065945,0.23086697782548005,0.2235628798751117,4,-0.6904794569009727,2002-06-24,0,2002.0,0
19,1.5348550083827637,0.4306074169244864,9,0.040466652178016586,0,0.0297,-0.5997647166135639,-0.2258151852612857,-0.5873102936692698,1.3276964457065945,0.23086697782548005,0.2235628798751117,4,-0.6904794569009727,2002-06-24,0,2002.0,0
20,0.7570082916417121,-0.5294005179500281,5,0.20870185743468372,1,0.0357,1.0722295931468733,-0.22565960863981993,-0.7096979438270955,1.1103032285656285,0.5932688310320532,-0.9675395626824168,4,1.0516147772941782,2022-08-05,0,2022.0,0
21,0.7570082916417121,-0.5294005179500281,5,0.20870185743468372,1,0.0357,1.0722295931468733,-0.22565960863981993,-0.7096979438270955,1.1103032285656285,0.5932688310320532,-0.9675395626824168,4,1.0516147772941782,2022-08-05,0,2022.0,0
