,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_s,explicit,virality
772,0.483,0.328,6,-9.266,1,0.081,0.0,0.075,0.332,179.94,204.0,0,0
773,0.483,0.328,6,-9.266,1,0.081,0.0,0.075,0.332,179.94,204.0,0,0
774,0.483,0.328,6,-9.266,1,0.081,0.0,0.075,0.332,179.94,204.0,0,0
775,0.483,0.328,6,-9.266,1,0.081,0.0,0.075,0.332,179.94,204.0,0,0
776,0.617,0.531,11,-7.761,1,0.671,0.0,0.116,0.323,111.963,242.0,0,0
777,0.617,0.531,11,-7.761,1,0.671,0.0,0.116,0.323,111.963,242.0,0,0
778,0.617,0.531,11,-7.761,1,0.671,0.0,0.116,0.323,111.963,242.0,0,0
779,0.617,0.531,11,-7.761,1,0.671,0.0,0.116,0.323,111.963,242.0,0,0
780,0.685,0.271,0,-10.627,1,0.742,0.00763,0.124,0.375,118.928,208.747,0,0
781,0.685,0.271,0,-10.627,1,0.742,0.00763,0.124,0.375,118.928,208.747,0,0
782,0.685,0.271,0,-10.627,1,0.742,0.00763,0.124,0.375,118.928,208.747,0,0
783,0.685,0.271,0,-10.627,1,0.742,0.00763,0.124,0.375,118.928,208.747,0,0
784,0.652,0.815,5,-9.341,0,0.43,0.0,0.0492,0.722,159.969,365.897,0,0
785,0.652,0.815,5,-9.341,0,0.43,0.0,0.0492,0.722,159.969,365.897,0,0
786,0.652,0.815,5,-9.341,0,0.43,0.0,0.0492,0.722,159.969,365.897,0,0
787,0.652,0.815,5,-9.341,0,0.43,0.0,0.0492,0.722,159.969,365.897,0,0
788,0.388,0.361,0,-12.846,1,0.771,0.0,0.0816,0.661,83.289,403.147,0,0
789,0.388,0.361,0,-12.846,1,0.771,0.0,0.0816,0.661,83.289,403.147,0,0
790,0.388,0.361,0,-12.846,1,0.771,0.0,0.0816,0.661,83.289,403.147,0,0
791,0.388,0.361,0,-12.846,1,0.771,0.0,0.0816,0.661,83.289,403.147,0,0
792,0.544,0.765,0,-7.684,1,0.00359,0.0293,0.145,0.726,176.584,178.893,0,0
793,0.544,0.765,0,-7.684,1,0.00359,0.0293,0.145,0.726,176.584,178.893,0,0
794,0.544,0.765,0,-7.684,1,0.00359,0.0293,0.145,0.726,176.584,178.893,0,0
795,0.544,0.765,0,-7.684,1,0.00359,0.0293,0.145,0.726,176.584,178.893,0,0
796,0.739,0.874,7,-9.42,0,0.00317,0.646,0.0572,0.855,123.007,393.192,0,0
797,0.649,0.842,1,-8.219,0,0.00109,0.00323,0.0498,0.805,130.037,226.067,0,0
798,0.586,0.362,7,-9.167,0,0.758,0.0,0.105,0.277,130.2,281.667,0,0
799,0.72,0.727,5,-3.882,1,0.0556,0.0,0.138,0.481,99.994,223.19,0,0
800,0.271,0.398,9,-8.23,1,0.896,0.0,0.131,0.247,76.388,252.262,0,0
801,0.271,0.398,9,-8.23,1,0.896,0.0,0.131,0.247,76.388,252.262,0,0
802,0.271,0.398,9,-8.23,1,0.896,0.0,0.131,0.247,76.388,252.262,0,0
803,0.271,0.398,9,-8.23,1,0.896,0.0,0.131,0.247,76.388,252.262,0,0
804,0.579,0.941,11,-0.922,1,0.148,0.0,0.515,0.748,84.978,195.088,0,0
805,0.579,0.941,11,-0.922,1,0.148,0.0,0.515,0.748,84.978,195.088,0,0
806,0.579,0.941,11,-0.922,1,0.148,0.0,0.515,0.748,84.978,195.088,0,0
807,0.579,0.941,11,-0.922,1,0.148,0.0,0.515,0.748,84.978,195.088,0,0
808,0.671,0.893,7,-6.312,1,0.276,7.43e-06,0.512,0.862,144.96,339.725,0,0
809,0.671,0.893,7,-6.312,1,0.276,7.43e-06,0.512,0.862,144.96,339.725,0,0
810,0.671,0.893,7,-6.312,1,0.276,7.43e-06,0.512,0.862,144.96,339.725,0,0
811,0.671,0.893,7,-6.312,1,0.276,7.43e-06,0.512,0.862,144.96,339.725,0,0
812,0.695,0.544,7,-8.363,1,0.231,0.0,0.107,0.327,98.007,217.2,0,0
813,0.651,0.833,8,-5.005,0,0.195,0.0,0.37,0.852,107.131,277.072,0,0
814,0.492,0.45,7,-6.256,1,0.808,0.0,0.11,0.304,75.891,209.211,0,0
815,0.781,0.788,7,-4.137,1,0.0569,0.0,0.208,0.908,90.074,198.133,0,0
816,0.723,0.577,2,-6.199,1,0.858,6.19e-05,0.0768,0.831,135.896,204.682,0,0
817,0.539,0.366,4,-8.444,1,0.675,0.0,0.139,0.29,124.318,241.837,0,0
818,0.725,0.842,1,-6.387,1,0.465,0.0,0.335,0.923,85.021,282.353,0,0
819,0.474,0.884,0,-6.032,1,0.00102,0.0,0.111,0.619,95.726,199.227,0,0
820,0.642,0.512,10,-5.931,1,0.564,0.0,0.0883,0.406,127.99,219.475,0,0
821,0.649,0.934,1,-3.117,0,0.432,0.0,0.187,0.716,96.974,197.264,0,0
822,0.647,0.289,2,-13.086,1,0.973,0.0231,0.108,0.54,108.11,183.066,0,0
823,0.777,0.543,7,-8.612,1,0.31,0.0125,0.301,0.729,89.948,340.037,0,0
824,0.69,0.111,9,-14.017,0,0.863,0.00325,0.118,0.27,82.946,211.093,0,0
825,0.791,0.773,4,-6.771,1,0.274,0.0,0.0822,0.885,113.046,233.195,0,0
826,0.469,0.911,0,-6.086,1,0.0476,0.0,0.681,0.289,109.953,115.625,1,0
827,0.734,0.743,6,-5.003,0,0.0715,0.0,0.0638,0.696,103.006,179.764,0,0
828,0.372,0.229,7,-12.655,1,0.855,0.305,0.606,0.211,147.287,218.895,0,0
829,0.781,0.445,2,-6.061,1,0.474,0.0,0.184,0.591,78.997,281.56,0,0
830,0.566,0.718,1,-6.174,1,0.353,0.0,0.076,0.623,171.956,200.688,0,0
831,0.355,0.163,3,-14.684,1,0.98,0.0062,0.366,0.457,130.376,176.48,0,0
832,0.186,0.22,0,-15.246,0,0.531,0.663,0.133,0.0612,136.6,240.133,0,0
833,0.633,0.74,9,-9.145,1,0.583,0.000274,0.302,0.666,159.789,299.68,0,0
834,0.709,0.873,4,-3.587,1,0.32,0.0,0.268,0.884,84.96,208.555,0,0
835,0.793,0.611,2,-6.095,0,0.113,0.0,0.107,0.708,131.973,213.667,0,0
836,0.315,0.418,7,-9.146,1,0.131,0.000679,0.0836,0.237,129.116,242.496,0,0
837,0.692,0.937,11,-5.152,0,0.00452,0.000484,0.191,0.592,134.996,394.373,0,0
838,0.515,0.561,11,-8.608,0,0.511,0.0,0.339,0.297,159.667,220.169,0,0
839,0.334,0.157,3,-8.396,0,0.87,6.69e-06,0.104,0.0747,117.677,287.293,0,0
840,0.643,0.815,0,-5.298,0,0.0577,0.000291,0.0562,0.568,103.025,191.068,0,0
841,0.7,0.596,9,-9.462,0,0.159,0.000269,0.122,0.657,144.009,609.221,0,0
842,0.599,0.588,4,-8.773,0,0.849,0.256,0.0763,0.466,120.018,296.293,0,0
843,0.574,0.548,10,-7.17,1,0.406,1.57e-06,0.298,0.762,189.884,121.067,0,0
844,0.541,0.647,8,-9.849,1,0.0812,0.000164,0.0546,0.614,178.089,455.459,0,0
845,0.568,0.869,4,-3.063,0,0.0833,1.45e-06,0.332,0.6,114.147,208.493,0,0
846,0.712,0.627,2,-9.15,1,0.259,0.0,0.0886,0.698,121.847,179.057,0,0
847,0.618,0.899,11,-0.065,0,0.729,0.0,0.334,0.893,90.077,332.667,0,0
848,0.82,0.509,7,-6.485,1,0.286,0.0,0.234,0.553,172.072,180.522,0,0
849,0.554,0.26,0,-11.466,1,0.786,5.17e-06,0.221,0.131,116.867,249.867,0,0
850,0.598,0.726,0,-8.584,1,0.00327,0.538,0.712,0.409,106.0,224.52,0,0
851,0.351,0.454,2,-8.299,1,0.722,0.0,0.113,0.26,139.873,273.45,0,0
852,0.695,0.601,9,-9.052,1,0.32,3.63e-06,0.203,0.625,118.789,209.136,0,0
853,0.165,0.767,9,-7.797,0,0.275,0.32,0.0842,0.0345,160.818,306.55,0,0
854,0.656,0.718,7,-7.038,1,0.874,9.41e-05,0.238,0.935,156.189,203.6,0,0
855,0.434,0.63,7,-7.194,1,0.193,0.0,0.0746,0.837,200.907,295.827,0,0
856,0.655,0.153,7,-11.496,1,0.89,2.25e-05,0.0941,0.315,96.092,227.387,0,0
857,0.356,0.951,7,-6.17,1,0.00678,0.0,0.346,0.328,151.733,142.307,0,0
858,0.83,0.674,0,-5.554,1,0.365,0.0,0.0808,0.517,110.994,207.508,0,0
859,0.672,0.632,1,-9.169,1,0.00165,0.303,0.175,0.569,200.0,276.316,0,0
860,0.63,0.558,11,-4.001,1,0.524,0.000447,0.0487,0.879,160.387,115.296,0,0
861,0.396,0.851,8,-6.293,1,0.613,2.7e-06,0.393,0.653,103.681,350.979,0,0
862,0.457,0.586,2,-7.44,0,0.285,0.00741,0.972,0.33,134.661,500.867,0,0
863,0.461,0.694,4,-7.773,1,0.0356,1.43e-05,0.086,0.298,159.839,261.968,0,0
864,0.555,0.228,2,-12.635,1,0.878,3.6e-05,0.328,0.591,113.283,145.0,0,0
865,0.555,0.228,2,-12.635,1,0.878,3.6e-05,0.328,0.591,113.283,145.0,0,0
866,0.555,0.228,2,-12.635,1,0.878,3.6e-05,0.328,0.591,113.283,145.0,0,0
867,0.555,0.228,2,-12.635,1,0.878,3.6e-05,0.328,0.591,113.283,145.0,0,0
868,0.69,0.617,4,-12.77,0,0.021,0.00706,0.315,0.754,100.056,240.427,0,0
869,0.69,0.617,4,-12.77,0,0.021,0.00706,0.315,0.754,100.056,240.427,0,0
870,0.69,0.617,4,-12.77,0,0.021,0.00706,0.315,0.754,100.056,240.427,0,0
871,0.69,0.617,4,-12.77,0,0.021,0.00706,0.315,0.754,100.056,240.427,0,0
872,0.221,0.768,11,-5.125,1,0.207,0.0,0.0985,0.495,170.709,258.333,0,0
873,0.221,0.768,11,-5.125,1,0.207,0.0,0.0985,0.495,170.709,258.333,0,0
874,0.221,0.768,11,-5.125,1,0.207,0.0,0.0985,0.495,170.709,258.333,0,0
875,0.221,0.768,11,-5.125,1,0.207,0.0,0.0985,0.495,170.709,258.333,0,0
876,0.532,0.424,0,-11.869,1,0.775,8.49e-06,0.579,0.909,125.896,140.46,0,0
877,0.532,0.424,0,-11.869,1,0.775,8.49e-06,0.579,0.909,125.896,140.46,0,0
878,0.532,0.424,0,-11.869,1,0.775,8.49e-06,0.579,0.909,125.896,140.46,0,0
879,0.532,0.424,0,-11.869,1,0.775,8.49e-06,0.579,0.909,125.896,140.46,0,0
880,0.703,0.697,4,-4.877,0,0.196,0.0,0.309,0.279,92.046,207.183,0,0
881,0.703,0.697,4,-4.877,0,0.196,0.0,0.309,0.279,92.046,207.183,0,0
882,0.703,0.697,4,-4.877,0,0.196,0.0,0.309,0.279,92.046,207.183,0,0
883,0.703,0.697,4,-4.877,0,0.196,0.0,0.309,0.279,92.046,207.183,0,0
884,0.505,0.418,0,-8.441,1,0.529,0.0,0.354,0.229,129.026,222.333,0,0
885,0.505,0.418,0,-8.441,1,0.529,0.0,0.354,0.229,129.026,222.333,0,0
886,0.505,0.418,0,-8.441,1,0.529,0.0,0.354,0.229,129.026,222.333,0,0
887,0.505,0.418,0,-8.441,1,0.529,0.0,0.354,0.229,129.026,222.333,0,0
888,0.514,0.3,2,-7.514,0,0.915,2.29e-05,0.118,0.178,89.889,197.084,0,0
889,0.514,0.3,2,-7.514,0,0.915,2.29e-05,0.118,0.178,89.889,197.084,0,0
890,0.514,0.3,2,-7.514,0,0.915,2.29e-05,0.118,0.178,89.889,197.084,0,0
891,0.514,0.3,2,-7.514,0,0.915,2.29e-05,0.118,0.178,89.889,197.084,0,0
892,0.707,0.788,5,-7.183,1,0.126,6.7e-06,0.227,0.927,163.417,241.6,0,0
893,0.707,0.788,5,-7.183,1,0.126,6.7e-06,0.227,0.927,163.417,241.6,0,0
894,0.707,0.788,5,-7.183,1,0.126,6.7e-06,0.227,0.927,163.417,241.6,0,0
895,0.707,0.788,5,-7.183,1,0.126,6.7e-06,0.227,0.927,163.417,241.6,0,0
896,0.779,0.605,7,-8.062,0,0.399,0.000189,0.11,0.552,105.032,188.587,0,0
897,0.779,0.605,7,-8.062,0,0.399,0.000189,0.11,0.552,105.032,188.587,0,0
898,0.779,0.605,7,-8.062,0,0.399,0.000189,0.11,0.552,105.032,188.587,0,0
899,0.779,0.605,7,-8.062,0,0.399,0.000189,0.11,0.552,105.032,188.587,0,0
900,0.522,0.146,10,-11.559,0,0.996,0.0541,0.114,0.535,81.551,163.227,0,0
901,0.522,0.146,10,-11.559,0,0.996,0.0541,0.114,0.535,81.551,163.227,0,0
902,0.522,0.146,10,-11.559,0,0.996,0.0541,0.114,0.535,81.551,163.227,0,0
903,0.522,0.146,10,-11.559,0,0.996,0.0541,0.114,0.535,81.551,163.227,0,0
904,0.593,0.403,0,-14.28,0,0.507,0.0319,0.127,0.353,107.074,146.916,0,0
905,0.593,0.403,0,-14.28,0,0.507,0.0319,0.127,0.353,107.074,146.916,0,0
906,0.593,0.403,0,-14.28,0,0.507,0.0319,0.127,0.353,107.074,146.916,0,0
907,0.593,0.403,0,-14.28,0,0.507,0.0319,0.127,0.353,107.074,146.916,0,0
908,0.227,0.975,10,-3.644,1,0.0122,0.0,0.197,0.495,101.282,134.64,1,0
909,0.227,0.975,10,-3.644,1,0.0122,0.0,0.197,0.495,101.282,134.64,1,0
910,0.227,0.975,10,-3.644,1,0.0122,0.0,0.197,0.495,101.282,134.64,1,0
911,0.227,0.975,10,-3.644,1,0.0122,0.0,0.197,0.495,101.282,134.64,1,0
912,0.628,0.948,8,-3.877,0,0.181,0.00078,0.37,0.755,107.921,151.106,0,0
913,0.628,0.948,8,-3.877,0,0.181,0.00078,0.37,0.755,107.921,151.106,0,0
914,0.628,0.948,8,-3.877,0,0.181,0.00078,0.37,0.755,107.921,151.106,0,0
915,0.628,0.948,8,-3.877,0,0.181,0.00078,0.37,0.755,107.921,151.106,0,0
916,0.573,0.603,11,-5.996,1,0.47,0.0,0.348,0.368,140.001,225.507,0,0
917,0.573,0.603,11,-5.996,1,0.47,0.0,0.348,0.368,140.001,225.507,0,0
918,0.573,0.603,11,-5.996,1,0.47,0.0,0.348,0.368,140.001,225.507,0,0
919,0.573,0.603,11,-5.996,1,0.47,0.0,0.348,0.368,140.001,225.507,0,0
920,0.616,0.693,8,-7.31,0,0.00149,0.0159,0.22,0.855,145.933,195.973,0,0
921,0.616,0.693,8,-7.31,0,0.00149,0.0159,0.22,0.855,145.933,195.973,0,0
922,0.616,0.693,8,-7.31,0,0.00149,0.0159,0.22,0.855,145.933,195.973,0,0
923,0.616,0.693,8,-7.31,0,0.00149,0.0159,0.22,0.855,145.933,195.973,0,0
924,0.639,0.886,7,-6.161,0,0.0633,5.28e-05,0.349,0.432,139.996,273.277,0,0
925,0.639,0.886,7,-6.161,0,0.0633,5.28e-05,0.349,0.432,139.996,273.277,0,0
926,0.639,0.886,7,-6.161,0,0.0633,5.28e-05,0.349,0.432,139.996,273.277,0,0
927,0.639,0.886,7,-6.161,0,0.0633,5.28e-05,0.349,0.432,139.996,273.277,0,0
928,0.865,0.652,7,-4.658,1,0.0612,0.0,0.305,0.508,96.967,236.792,0,0
929,0.865,0.652,7,-4.658,1,0.0612,0.0,0.305,0.508,96.967,236.792,0,0
930,0.865,0.652,7,-4.658,1,0.0612,0.0,0.305,0.508,96.967,236.792,0,0
931,0.865,0.652,7,-4.658,1,0.0612,0.0,0.305,0.508,96.967,236.792,0,0
932,0.321,0.377,7,-11.804,1,0.208,0.000335,0.259,0.14,81.954,204.333,0,0
933,0.496,0.58,0,-6.559,1,0.0632,0.0,0.634,0.5,180.07,206.724,0,0
934,0.742,0.77,9,-7.647,0,0.318,0.0,0.0886,0.679,95.022,345.88,0,0
935,0.42,0.307,4,-11.271,1,0.96,0.00305,0.141,0.322,82.392,290.667,0,0
936,0.658,0.321,10,-12.846,1,0.525,1.23e-06,0.147,0.525,91.345,154.04,0,0
937,0.706,0.702,10,-6.82,0,0.00138,0.365,0.0493,0.964,124.971,280.0,0,0
938,0.546,0.577,9,-11.083,1,0.59,0.0,0.0628,0.916,170.029,149.0,0,0
939,0.735,0.38,0,-9.54,0,0.307,0.0,0.0875,0.383,138.018,236.4,0,0
940,0.56,0.633,2,-9.571,1,0.31,0.00119,0.262,0.406,94.39,157.515,0,0
941,0.573,0.824,11,-7.225,0,2.58e-05,0.865,0.25,0.236,95.011,299.813,0,0
942,0.628,0.383,4,-9.981,0,0.74,0.000126,0.171,0.595,92.184,178.587,0,0
943,0.616,0.911,2,-6.208,1,0.13,5.74e-06,0.339,0.828,147.053,263.593,0,0
944,0.268,0.197,2,-9.65,1,0.855,0.0,0.316,0.133,69.588,190.0,0,0
945,0.681,0.906,0,-5.078,1,0.00282,0.000948,0.419,0.522,131.009,109.008,0,0
946,0.527,0.0648,11,-18.263,0,0.892,2.26e-06,0.253,0.407,93.361,134.947,0,0
947,0.557,0.653,7,-6.626,1,0.167,0.00236,0.142,0.394,115.174,220.4,0,0
948,0.557,0.619,4,-6.333,1,0.319,0.0,0.469,0.663,144.976,179.942,0,0
949,0.756,0.938,7,-1.987,1,0.357,0.0,0.389,0.845,127.941,146.939,0,0
950,0.469,0.526,2,-7.957,1,0.856,1.47e-06,0.314,0.612,153.7,276.95,0,0
951,0.653,0.661,10,-7.002,1,0.373,0.0,0.378,0.5,147.94,205.526,0,0
952,0.735,0.958,10,-5.505,0,0.0573,0.0264,0.238,0.831,135.979,212.402,0,0
953,0.638,0.411,5,-9.552,1,0.666,1.45e-05,0.115,0.517,123.951,234.929,0,0
954,0.605,0.529,2,-13.819,0,0.483,0.00122,0.336,0.811,170.276,421.851,0,0
955,0.616,0.361,7,-13.853,1,0.674,0.685,0.106,0.968,125.013,132.32,0,0
956,0.624,0.693,9,-6.567,0,0.517,6.69e-06,0.364,0.966,80.01,486.8,0,0
957,0.567,0.509,9,-11.507,0,0.622,6.73e-06,0.167,0.693,89.653,223.173,0,0
958,0.554,0.721,5,-3.475,1,0.323,0.0,0.207,0.466,139.975,279.147,0,0
959,0.685,0.934,7,-4.976,1,0.00763,0.0141,0.0827,0.442,122.182,304.6,0,0
960,0.55,0.38,7,-16.45,1,0.344,0.00538,0.274,0.756,103.01,144.693,0,0
961,0.609,0.722,1,-6.484,1,0.412,1.6e-05,0.0877,0.58,169.948,262.453,0,0
962,0.448,0.813,9,-4.315,1,0.0179,4.66e-05,0.309,0.587,78.591,197.667,0,0
963,0.626,0.424,6,-10.385,1,0.575,0.0,0.227,0.849,119.328,179.564,0,0
964,0.662,0.834,11,-11.012,0,0.00129,0.359,0.119,0.963,139.137,148.467,0,0
965,0.612,0.161,6,-17.733,0,0.963,0.562,0.0969,0.398,141.972,159.977,0,0
966,0.531,0.465,5,-8.17,1,0.85,0.00223,0.134,0.207,113.845,223.373,0,0
967,0.537,0.744,6,-6.864,1,0.12,0.0,0.105,0.658,83.887,301.227,0,0
968,0.67,0.739,4,-5.45,0,0.129,0.0,0.095,0.442,115.37,186.493,0,0
969,0.463,0.475,4,-8.549,0,0.762,1.18e-05,0.154,0.398,169.962,414.133,0,0
970,0.13,0.0674,0,-22.362,1,0.975,0.831,0.115,0.0617,70.027,105.038,0,0
971,0.68,0.687,7,-6.451,1,0.578,0.0,0.259,0.682,120.029,231.131,0,0
972,0.465,0.429,0,-10.166,1,0.535,1.05e-06,0.266,0.829,139.818,191.12,0,0
973,0.53,0.27,2,-18.367,1,0.386,0.178,0.3,0.636,167.265,267.2,0,0
974,0.481,0.274,4,-9.736,0,0.696,0.0,0.154,0.258,78.09,254.173,0,0
975,0.289,0.268,8,-9.783,0,0.849,2.65e-05,0.0989,0.143,125.357,330.453,0,0
976,0.78,0.478,4,-13.021,1,0.16,0.000778,0.312,0.833,109.976,174.864,0,0
977,0.541,0.238,9,-12.073,0,0.594,2.77e-06,0.354,0.392,125.496,99.847,0,0
978,0.824,0.877,11,-6.988,1,0.0109,0.629,0.0789,0.0793,126.026,259.524,0,0
979,0.698,0.91,2,-6.563,1,0.019,8.18e-05,0.11,0.716,112.112,240.706,0,0
980,0.495,0.599,4,-5.853,0,0.221,0.0,0.0998,0.126,127.476,202.492,0,0
981,0.497,0.78,2,-4.083,1,0.161,0.0,0.152,0.477,154.928,205.48,0,0
982,0.731,0.571,8,-6.525,1,0.645,6.97e-06,0.111,0.41,98.996,241.28,0,0
983,0.287,0.338,4,-8.019,0,0.697,0.0,0.1,0.306,131.29,186.855,0,0
984,0.737,0.499,0,-8.003,1,0.102,0.0,0.106,0.633,118.864,159.053,0,0
985,0.527,0.476,6,-8.417,0,0.269,0.0,0.212,0.363,159.952,217.861,0,0
986,0.263,0.501,4,-13.463,0,0.504,0.781,0.353,0.272,174.084,336.747,0,0
987,0.629,0.513,5,-7.624,0,0.601,0.0,0.138,0.627,99.67,168.933,0,0
988,0.652,0.969,4,-2.93,0,0.115,0.0,0.166,0.629,94.735,214.962,0,0
989,0.651,0.716,7,-5.579,1,0.511,0.0,0.263,0.673,111.884,198.48,0,0
990,0.47,0.287,11,-12.28,1,0.686,0.00122,0.0959,0.255,183.693,174.433,0,0
991,0.584,0.771,7,-4.576,1,0.75,0.0,0.165,0.822,101.939,222.589,0,0
992,0.463,0.932,5,-5.466,0,0.0433,0.0,0.182,0.922,192.045,140.902,0,0
993,0.687,0.696,10,-11.449,1,0.0298,5.04e-06,0.0845,0.95,144.103,218.707,0,0
994,0.297,0.305,0,-13.61,0,0.824,3.6e-06,0.658,0.224,92.694,227.727,0,0
995,0.835,0.845,11,-5.157,1,0.26,0.0,0.205,0.82,132.967,147.97,0,0
996,0.351,0.896,9,-4.066,0,0.153,0.000181,0.0839,0.285,169.897,254.587,0,0
997,0.341,0.29,7,-8.397,1,0.645,0.0,0.0801,0.528,171.905,196.042,0,0
998,0.732,0.586,10,-10.245,1,0.155,0.0,0.108,0.225,94.967,161.684,0,0
999,0.52,0.821,11,-6.221,1,0.0169,7.28e-05,0.257,0.203,122.028,257.705,0,0
1000,0.746,0.945,5,-4.353,1,0.129,0.0,0.26,0.807,124.995,207.085,0,0
1001,0.751,0.961,1,-3.132,0,0.251,0.0,0.379,0.542,112.029,510.107,0,0
1002,0.127,0.045,7,-28.27,1,0.85,0.549,0.116,0.0346,90.005,171.136,0,0
1003,0.142,0.187,6,-19.196,0,0.871,0.912,0.194,0.073,183.313,96.0,0,0
1004,0.648,0.563,6,-4.487,0,0.54,2.17e-05,0.219,0.398,143.865,260.92,0,0
1005,0.409,0.57,10,-10.226,0,0.975,0.462,0.239,0.798,127.909,113.0,0,0
1006,0.737,0.838,7,-5.947,0,0.349,0.0,0.0961,0.809,155.957,163.057,0,0
1007,0.637,0.821,4,-4.401,1,0.184,0.0,0.315,0.395,119.548,266.867,0,0
1008,0.534,0.955,0,-9.148,0,0.168,0.000636,0.616,0.484,133.132,160.04,0,0
1009,0.492,0.853,2,-7.075,1,0.00369,0.000363,0.46,0.423,111.0,285.713,0,0
1010,0.524,0.423,9,-10.212,0,0.342,0.0,0.639,0.439,121.907,222.693,0,0
1011,0.675,0.877,2,-5.871,1,0.00189,0.739,0.109,0.592,111.063,141.647,0,0
1012,0.467,0.499,1,-11.673,0,0.0827,0.0,0.112,0.107,132.001,240.66,0,0
1013,0.593,0.47,0,-8.26,1,0.474,1.3e-05,0.108,0.198,110.902,273.4,0,0
1014,0.339,0.941,6,-3.289,1,0.00022,0.000123,0.196,0.569,97.319,161.187,0,0
1015,0.246,0.701,11,-10.96,0,0.397,0.494,0.722,0.159,92.211,553.247,0,0
1016,0.843,0.782,1,-5.33,1,0.399,3.24e-06,0.108,0.856,100.216,184.431,0,0
1017,0.556,0.805,9,-4.966,1,0.106,0.0,0.136,0.732,98.037,214.14,0,0
1018,0.544,0.673,0,-5.923,1,0.577,0.0,0.11,0.43,75.004,248.064,0,0
1019,0.473,0.323,1,-12.048,1,0.239,0.0,0.0759,0.145,119.416,81.64,0,0
1020,0.878,0.745,8,-7.409,1,0.391,0.0,0.0716,0.964,127.248,265.753,0,0
1021,0.786,0.453,1,-11.207,0,0.334,4.48e-06,0.0705,0.342,116.056,222.041,0,0
1022,0.394,0.373,0,-12.841,0,0.522,0.0,0.0946,0.509,124.086,297.579,0,0
1023,0.588,0.844,2,-4.345,1,0.0774,0.0,0.0644,0.421,124.009,213.493,0,0
1024,0.622,0.837,10,-6.095,1,0.00215,0.000193,0.138,0.749,132.015,225.6,0,0
1025,0.692,0.91,2,-4.648,1,0.49,0.0,0.106,0.964,132.098,179.693,0,0
1026,0.751,0.537,7,-6.013,0,0.298,0.0,0.196,0.736,120.985,175.613,0,0
1027,0.419,0.543,10,-7.854,1,0.0685,0.0,0.132,0.234,169.842,223.346,0,0
1028,0.569,0.267,11,-7.353,1,0.718,0.0,0.361,0.408,105.342,215.08,0,0
1029,0.669,0.813,2,-7.85,1,0.651,0.0,0.308,0.786,132.197,224.107,0,0
1030,0.668,0.823,11,-7.572,1,0.142,0.00298,0.725,0.86,125.508,278.689,0,0
1031,0.686,0.727,2,-9.045,1,0.333,0.0,0.129,0.75,90.342,129.56,0,0
1032,0.334,0.233,0,-13.866,1,0.943,0.000656,0.161,0.0692,101.926,234.973,0,0
1033,0.306,0.475,1,-10.834,1,0.316,3.8e-06,0.0854,0.173,90.887,290.19,0,0
1034,0.703,0.666,0,-10.271,0,0.247,6.23e-06,0.132,0.71,127.265,254.862,0,0
1035,0.557,0.525,3,-11.004,0,0.813,0.539,0.101,0.496,80.032,198.96,0,0
1036,0.573,0.504,7,-7.433,1,0.676,0.0,0.226,0.557,123.175,170.44,0,0
1037,0.603,0.678,7,-4.363,1,0.58,0.0,0.137,0.862,146.13,274.968,0,0
1038,0.738,0.726,4,-4.607,1,0.452,0.0,0.248,0.75,94.93,232.76,0,0
1039,0.433,0.883,2,-6.763,1,0.205,0.0,0.0285,0.871,180.47,145.659,0,0
1040,0.655,0.997,1,-4.446,0,0.0927,0.315,0.0732,0.822,149.801,325.46,0,0
1041,0.671,0.53,0,-8.752,1,0.521,0.0,0.0856,0.205,109.967,256.483,0,0
1042,0.706,0.967,7,-3.481,1,0.416,0.0,0.741,0.73,135.961,155.027,0,0
1043,0.766,0.721,11,-5.67,0,0.196,0.0,0.253,0.872,124.961,263.333,0,0
1044,0.282,0.636,6,-6.311,0,0.637,0.0,0.588,0.568,170.135,346.357,0,0
1045,0.652,0.739,1,-5.334,1,0.145,1.73e-06,0.107,0.318,112.02,218.745,0,0
1046,0.458,0.922,11,-4.474,1,0.0364,0.0,0.888,0.717,150.024,245.187,0,0
1047,0.487,0.354,7,-8.535,0,0.461,0.0,0.293,0.389,80.68,137.267,0,0
1048,0.637,0.519,9,-10.823,0,0.547,0.000111,0.124,0.381,130.005,201.391,0,0
1049,0.799,0.495,1,-6.455,0,0.621,7.05e-05,0.16,0.74,131.104,220.331,0,0
1050,0.512,0.171,3,-14.003,0,0.559,0.698,0.0768,0.132,110.378,1452.267,0,0
1051,0.685,0.954,1,-1.506,0,0.606,6.64e-06,0.0907,0.903,119.913,300.117,0,0
1052,0.664,0.64,6,-5.95,1,0.13,0.0,0.118,0.457,117.986,209.693,0,0
1053,0.622,0.796,5,-4.557,1,0.000403,0.000108,0.135,0.403,124.973,217.008,0,0
1054,0.591,0.187,3,-12.724,1,0.913,7.44e-05,0.225,0.851,150.376,169.561,0,0
1055,0.508,0.352,2,-10.419,0,0.819,4.43e-06,0.307,0.612,132.679,195.08,0,0
1056,0.669,0.534,8,-5.879,1,0.249,1.39e-05,0.0899,0.329,112.04,245.533,0,0
1057,0.632,0.84,2,-7.711,1,0.0497,0.0,0.971,0.734,78.09,198.796,0,0
1058,0.417,0.347,5,-12.334,0,0.512,0.0,0.0817,0.385,79.633,200.857,0,0
